,Tweets
121,@Gonzaleteaguila También nació allí el genocida el terrorista Abimael Guzmán
122,"Así se calla a los Congresista comunistas del Congreso. 
Magistral Jorge del Castillo. https://t.co/1CHQ1JqgPC"
123,RT @reyreysincorona: Oigo propaganda de la Soc. Nac. de Radio y TV diciendo q medios son “ojos y oídos” de ciudadanos y recuerdo xej. q aye…
124,"RT @KarinaNovoaL: ""No permite insultos"" ""No lo voy a tolerar"" Le dijeron vergüenza por contratar a terrorista. Hablando del tema ¿Cuándo se…"
125,"¡ESCÁNDALO!
Vicepresidenta @MecheAF confirma vínculo del Gobierno con la mermeprensa.
Juan José Garrido Koechlin, d… https://t.co/xPUB4In0a5"
126,"RT @EnemigoCaviar: Puente construido por @MartinVizcarraC cuando era ministro de @MTC_GobPeru A PUNTO DE DESPLOMARSE.
El puente Clarita que…"
127,RT @marujagranuja: Ya se asustó. Ahora le echará la culpa al antecesor https://t.co/SPgOCrnycW
128,"Muñoz aún no entra a la @MuniLima y ya se nota que el cargo le quedó demasiado grande. 
- Primero dice que cerrará… https://t.co/G3RqGhT9Lw"
129,"Puente construido por @MartinVizcarraC cuando era ministro de @MTC_GobPeru A PUNTO DE DESPLOMARSE.
El puente Clarit… https://t.co/2rpCymPjYQ"
130,"#GamarraDevuelveMiImpuesto que cobraste de la Municipalidad de Lima para defender a @SusanaVillaran.
Que ella te pa… https://t.co/3oR3XoNoly"
131,"RT @jorgevillenal: Periodismo parcializado
Instituciones infiltradas
Partidos débiles
Medios comprados
Persecución judicial a oposición
Ata…"
132,RT @olopezm67: Rumores fuertes corren en Lima ahorita relacionado a un posible golpe de estado que haría el Presidente Vizcarra. Para conso…
133,"RT @EnemigoCaviar: ¿Así, o más clarito?
Esto le va a doler en el alma a los rojetes, caviares, progres, izquierdosos y otras malas hierbas…"
134,"#KeikoPresaPolitica 
Para que todo el mundo sepa.
@CubaMINREX @CancilleriaVE @CancilleriaCol @CancilleriaPeru… https://t.co/zNy4cWmNEp"
135,"¿Así, o más clarito?
Esto le va a doler en el alma a los rojetes, caviares, progres, izquierdosos y otras malas hie… https://t.co/grksvplRIJ"
136,Los proterrucos celebran el #FalloPolítico del juez #Carhuancho y fiscal  defensor de terrucos José Domingo Pérez.… https://t.co/8gDeAeesKO
137,"Presidente Martín Vizcarra estregó la @SUNATOficial a CHILENO y así nos trolean los mapochos.
https://t.co/UybRrXDeRU"
138,"ABOGADO HUMBERTO ABANTO DESTRUYE A FISCAL JOSÉ DOMINGO PÉREZ
https://t.co/PqXH9mgllU"
139,"@Vero_Mendoza_F Por que no se puede procesar a un muerto, tiene que estar vivo para ser procesado."
140,"RT @VagoHabla: María Julia Méndez, mamá de @EZegarra3 y Daniela Maguiña Ugarte exfuncionaria de Villarán y cuñada de José Miguel Castro, ex…"
141,"Los rojetes izquierdistas no tienen cerebro, lo que tienen en su cabeza es un taper vacío naranja y la hoz y el mar… https://t.co/48lMHeNzSU"
142,"RT @EnemigoCaviar: El juez Richard Concepción #Carhuancho, no es tan probo como aparenta.
Fue denunciado por dejar libre a violador de meno…"
143,"El juez Richard Concepción #Carhuancho, no es tan probo como aparenta.
Fue denunciado por dejar libre a violador de… https://t.co/sSmtjNdG4q"
144,"El caviar Nicolás Lucar dijo algo cierto, obligado Capuñay.
PEPE GRAÑA, DUEÑO DE LA CORRUPTA @GranaOficial SE DEFIE… https://t.co/JaNrnam9uj"
145,@PchumpitazV @MinjusDH_Peru @Poder_Judicial_ No.  Chumpi no tiene vela en este entierro.
146,"Marisa Glave cuestiona chat POLÍTICO fujimorista, pero cuando le recuerdan que vía WhatsApp fue grabada RECIBIENDO… https://t.co/wDWA5nQNL5"
147,"Aquí sin caretas el fiscal #JoséDomingoPérezGómez, paisano del líder terrorista #AbimaelGuzmámReynoso, héroe de cav… https://t.co/yoVK4F8zJu"
148,"RT @JMendoza_Peru: Se sabe que
•Odebrecht y Graña coimearon a Toledo con $20 mllns.
•Odebrecht y OAS dieron &gt; $3 mllns a Humalas y otros $3…"
149,"Maurico Mulder le da clases de periodismo al comunista @NicolasLucar.
El autor de la ley ""Mulder"" @Mauriciomulder h… https://t.co/HxGtA4WuYc"
150,¿Se acuerdan del #CNMAudios? Donde coordinaban con Walter Ríos y decían que el exministro de @MinjusDH_Peru asistir… https://t.co/YqOPXegHPp
151,"RT @LuzSalgado_R: Cortan la transmisión de la defensa de Keiko en canal N y RPP, vuelven a trasmitir al fiscal Perez que acusa con supuesto…"
152,"El presidente adicto al Ron Zacapa, su ministro y el fiscal defensor de los caviares fueron quienes ayudaron a fuga… https://t.co/KDrgysvFQQ"
153,"El presidente adicto al Ron Zacapa, su ministro y el fiscal defensor de los caviares fueron quienes ayudaron a fuga… https://t.co/D3SkrrwpTa"
154,RT @reyreysincorona: Vuelvo a Lima el lunes y te voy a dar la oportunidad de q demuestres ante la justicia lo q insinúas con tu difamación.…
155,"@eagleventura Hemos revisado desde un celular y desde la PC, no presenta problemas en twitter, pero en la página de… https://t.co/V8NiD0aKUj"
156,Cuando el congresista @Mauriciomulder le recuerda en su cara al #Comunista @NicolasLucar su pasado #Trotskista https://t.co/vFPe66DPY4
157,"Ya veremos qué periodistas o medios mermeleros inician una campaña en defensa del alza del costo del peaje.
La empr… https://t.co/N6ThHiXn9p"
158,"Cómo no va ser una #Coladera la Superintendencia Nacional @MigracionesPe, si cuando ven a un famoso, todos sus func… https://t.co/01AMss2a8p"
159,"SOCIO DE MARTIN VIZCARRA FUGÓ DEL PAIS
Congresista Roy Ventura denunció que el Gobierno está dejando escapar a cues… https://t.co/nRZS3DVO3c"
160,"@malditaternura @elcomercio_peru #ConVizcarraZescapa
Con ayuda de Martín Vizcarra, adicto al ""Ron Zacapa"" y la comp… https://t.co/8MScPgbgqS"
161,"#ConVizcarraZescapa
Con ayuda de Martín Vizcarra, adicto al ""Ron Zacapa"" y la complicidad de su gabinete, los delin… https://t.co/5Gi4pQRsXN"
162,"RT @EnemigoCaviar: Lo que la prensa mermelera no dice, es que también fugó a España JOSÉ ALEJANDRO GRAÑA MIRÓ QUESADA, Dueño de la corrupta…"
163,"Lo que la prensa mermelera no dice, es que también fugó a España JOSÉ ALEJANDRO GRAÑA MIRÓ QUESADA, Dueño de la cor… https://t.co/wRrJeMwUaq"
164,"RT @Waldemar_sant: @EnemigoCaviar @malditaternura @MartinVizcarraC Corrección, ahora el ron se llama Zescapa."
165,RT @EnemigoCaviar: @malditaternura Está claro que el que lo proteje es el presidente @MartinVizcarraC (a) Zacapa.
166,@malditaternura Está claro que el que lo proteje es el presidente @MartinVizcarraC (a) Zacapa.
167,Está claro que el que lo proteje es el presidente @MartinVizcarraC (a) Zacapa. https://t.co/nnuunxJQwr
168,"Shyla Herrera, la pulpina @noticias_tvperu que por su poca experiencia y nula imparcialidad publicó MEMES contra… https://t.co/kkrpVQKclA"
169,"#CamaradaGlave
Los terroristas se tratan de ""CAMARADAS""
Y la Congresista Marisa Glave también.
Estos son los ""CAMAR… https://t.co/oBzrX6flDP"
170,"RT @LaColochaDel4: La abogada frustrada @SolCn defendiendo el alza de los peajes. NO HAY QUE SATANIZAR A LOS PEAJES DICE, En claro blindaje…"
