,Tweets
125,Y cuando piden prisión preventiva @PedroChavarryV? https://t.co/MhfayaKB1Q
126,Ahora saldrán las cacatuas a decir destituyan... https://t.co/ZmwTODyHpl
127,"JAJAJAJA, los idiotas pulpines socialcojudos de la PUCP que tanto defendían a la caviarada corrupta que se apodero… https://t.co/TzQsqUjOTG"
128,"La camioneta del chuponeo llevaba el cartelito de ""prensa"" porque estaba grabando audios para IDL..."
129,@rosamariabartra @TubinoCarlos @JBCPERU @PBODigital
130,"Funcionario del  @MininterPeru , gobernador de la Tinguiña-Ica QUISO SOBORNAR A PERIODISTA QUE LO GRABABA, cuando… https://t.co/QvZfeYwevS"
131,"Funcionario del  @MininterPeru , gobernador de la Tinguiña-Ica QUISO SOBORNAR A PERIODISTA QUE LO GRABABA, cuando… https://t.co/480Y06i6Vc"
132,https://t.co/YaFajPC81C
133,https://t.co/50T5PwWG1G
134,https://t.co/k8DE6PdUl9
135,https://t.co/JIiNINLSPH
136,Y tú que trago prefieres 😄😄😄😄😄 https://t.co/8ENfh71Mcp
137,"La Organización de los Pueblos Indígenas del Sector de Manseriche (ORPISEM), comunicó que las comunidades Chapis y… https://t.co/aK6DJVTkg8"
138,Cualquier ciudadano comun con un minimo de inteligencia se da cuenta que el referendum del mafioso Vizcarrata es un… https://t.co/nRZHvioVhS
139,"Más testigos confirman la entrega de dinero para la campaña de Susana Villarán, pero siguen libresss! https://t.co/f67bCpkIZl"
140,"Es un chiste no? Que Marisa Glave hable de lavado de activos de partidos políticos, ella y Susana Villarán hicieron… https://t.co/7KYOosWvVN"
141,"RT @Noktambuleante: #ChiquiEncuesta ¿Por qué 20 policías se llevaron el maletín de la camioneta frente a casa de Alan, antes de que llegue…"
142,#4vecesNO https://t.co/A2BU5aV6xU
143,Detienen a Edwin Oviedo y ya olvídense que ayer @MartinVizcarraC mandó a chuponear a @AlanGarciaPeru. ¡Cortina de humo!
144,https://t.co/5QdOlidCHF
145,https://t.co/60ckbKrvjL
146,https://t.co/aGWpIqzUGz
147,https://t.co/VtbGvUmSsv
148,https://t.co/MXM1nE6aX1
149,CHUPONEO DESCARADO DEL GOBIERNO A OPOSITORES POR ORDEN DE LOS COMUNISTAS DE IDL!! https://t.co/nQavRW5LNx
150,https://t.co/nuM07nge4A
151,"CHUPONEO DESCARADO DEL GOBIERNO A OPOSITORES POR ORDEN DE LOS COMUNISTAS DE IDL!!

VACANCIA PRESIDENCIAL YA!

4 VEC… https://t.co/JhtsV0V1IT"
152,¿Que hace una camioneta de inteligencia de la policía con equipos de escucha frente a la casa de Alan García si no… https://t.co/rC7FK2qKfs
153,"ULTIMO MINUTO, MAXIMA DIFUSION!!:
GOBIERNO CHUPONEA DESCARADAMENTE E ILEGALMENTE A OPOSITORES POR ORDEN DE LOS COMU… https://t.co/cP9qoy95NU"
154,EL COLMO: El comunista Evo Morales será candidato presidencial por CUARTA VEZ!!. Los miserables rojetes empiezan ma… https://t.co/ZvB77hXUSt
155,RT @canalN_: [EN VIVO] Alan García se pronuncia sobre presunto 'chuponeo' que se haría desde los exteriores de su vivienda ► https://t.co/W…
156,"RT @hernanismo: Este auto está afuera de la casa de @AlanGarciaPeru, dicen que son periodistas, pero no se identifican. En el registro @Sun…"
157,"@AlanGarciaPeru Se sabía que Zavala era el Montesinos de este Gobierno, este sigue hablándole a los oídos a Vizcarra y PPK."
158,RT @AlanGarciaPeru: Prácticas montesinistas. ¿con qué derecho intervienen los teléfonos?La camioneta debe inmovilizarse y abrirse a la pren…
159,¿Qué esperan para votar a estos periodistas? Aló @JNE_Peru? Aló @ONPE_oficial? https://t.co/v1EipNObJt
160,"Bolivia el 2016 le dijo a su cuarto mandato, hoy Tribunal Electoral lo habilita. 

Ocurrirá lo mismo en perusalén,… https://t.co/4DQXsNffsl"
161,"Cuando poderoso don dinero llega a  manos de la Charito, se olvida de la igualdad, de empoderar a la mujer y todas… https://t.co/JCYhFWsA8U"
162,Congreso aprueba #LeyDePlasticos. Nuevo negocio para grandes empresas. Ahora habrá contrabando de plástico. Negocio… https://t.co/fjsCCa1VY7
163,"@MIKI_Torres_ Como nos joden carajo. Si  antes un vaso descartable te lo vendían a 0.10, con esta ley será 0.20. Ne… https://t.co/edTBXgzXUv"
164,"Malas noticias para nosotros. Nuestra gallina de oro, la que para la olla, en caída libre. https://t.co/FayDKo9aZp"
165,"No hay plata para poner luz o agua a los Asentamientos Humanos, pero si hubo 700 mil soles (sin contar los no decla… https://t.co/ep3hwM1DAO"
166,@ONPE_oficial @BerthaHernnde18 https://t.co/RhMf4Pm103
167,"A pesar que Cesar Acuña se jacta diciendo que hace política con su plata, En el mes de octubre le metió mano a nues… https://t.co/261o82m6hP"
168,"A pesar que Cesar Acuña se jacta diciendo que hace política con su plata, En el mes de octubre le metió mano a nues… https://t.co/26ZkSRv6jd"
169,"EL REFERENDUM ES UNA ESTAFA, UN FRAUDE!!
VIZCARRATA DEBERIA RESPONDER PRIMERO A SUS 42 JUICIOS POR CORRUPTO ANTES D… https://t.co/5NGbvbcAxL"
170,En el mes de octubre de este año  solo para el Frente Amplio - Nuevo Perú salió de nuestros bolsillos 320 mil  sole… https://t.co/LH1o1yyZnz
171,En el mes de octubre de este año  solo para el Frente Amplio - Nuevo Perú salió de nuestros bolsillos 320 mil  sole… https://t.co/sBPT9GpVr8
