,Tweets
163,Cierto. https://t.co/Atru8N0wjy
164,@gatitayp_03 @socioperiodismo @jfowks Se nota que no conoces el informe. No se trata desde qué año empiezan sino el… https://t.co/iw7fgE1dhC
165,@gatitayp_03 @socioperiodismo @jfowks ¿Copypage? ¿De dőnde pudo hacer copypage? ¿Realmente crees que se puede hacer… https://t.co/lY2vged1Bi
166,@angeldekay @socioperiodismo @jfowks Ok. No lo has leído ni sabes de qué se trata. Solo repites como un loro. No te… https://t.co/HP9t9YDkXk
167,@melomaniatica75 @socioperiodismo @jfowks ¿Lo has leìdo?
168,@angeldekay @socioperiodismo @jfowks ¿Has leìdo el informe? A ver ¿Cuáles omisiones?
169,@gatitayp_03 @socioperiodismo @jfowks ¿Lo has leído? ¿Cuáles son esos vacíos de los que hablas?
170,@Veritaliberabit ¿Entonces tu piensas que la prensa no está controlada? ¿Piensas que el sistema judicial es indepen… https://t.co/8d0G7FISKG
171,"@socioperiodismo @jfowks Fiscalía solo crea espejismos como eso de ""organizaciones criminales"", haciendo malabares… https://t.co/83LeL5o6tS"
172,@Jessmamani2 @socioperiodismo @AlanGarciaPeru @KeikoFujimori @Ollanta_HumalaT @AlejandroToledo Particularmente no p… https://t.co/v1wRJ8Hz2x
173,@socioperiodismo @jfowks El informe de Rosa María Bartra es muy completo y sirve para el que lo estudia sin ningún… https://t.co/KZOHJQUgOn
174,@socioperiodismo @jfowks Yo te recomiendo leer el informe LAVAJATO
175,Acá se está lanzando una ofensiva mediática en apoyo a un acuerdo totalmente lesivo al paìs. Odebrecht posee cerca… https://t.co/ZktiX4wE42
176,@socioperiodismo ¿Y por qué ponen de referencia de medida la coima en lugar de la sobrevaluación? ¿Por qué 4 obras… https://t.co/zvPtJpFOrY
177,"RT @UrsulaLetonaP: Un proceso plagado de irregularidades, una resolución q dispone una investigación de 36 meses y “mientras tanto” la priv…"
178,RT @IuliusAlfonsus: @maryju333 @Wolfdruida Ese es el camino a tomar! VACANCIA  por insolvencia moral!
179,"RT @louis_forever69: @Wolfdruida @PedroChavarryV d inmediato solicitar su renuncia, no podemos mantener en los entes del estado, personajes…"
180,"Ha salido toda una corte de medios y periodistas mermeleros a apoyar el 
lesivo acuerdo entre la Fiscalía y Odebrec… https://t.co/kVrWbJo0su"
181,@jfowks Porcentajes derivados de nuevas sobrevaluaciones. Toda la prensa corrupta defendiendo el acuerdo. Están pro… https://t.co/ZtdEp41pGU
182,"RT @imejiapalomimo: @KeikoFujimori Keiko estamos contigo!, siempre!!"
183,"RT @elhigadodmarita: El caso Marcial Rubio es emblemático pues nos muestra a tajo abierto la miasma moral de esos que se hacen llamar ""la c…"
184,RT @romancendoya: Gorriti —conspirador y manipulador—de IDL-Reporteros de la mano del fiscal prevaricador —que obstruye a la justicia reten…
185,"Es cierto. Es una presunta 
organización criminal que se ha infiltrado en el Ministerio Público para perseguir opos… https://t.co/ygqtFDvPkX"
186,"RT @veritatisperu: Otra del fiscalete Domingo Pérez 😳
Resulta q enseñó en la academia del “hermanito” Guido Aguila sindicado como miembro d…"
187,"@socioperiodismo @FARO1111 Correcto. El Cristo del Pacífico (Que me pareció una huachafería, por cierto) sí debería ser investigado."
188,RT @KeikoFujimori: 43 días después de haberse iniciado mi prisión preventiva acabo de recibir la noticia que mi familia y yo hemos esperado…
189,"RT @KeikoFujimori: Mantengo la esperanza que las instancias superiores, con mayor objetividad y experiencia en el Poder Judicial, puedan co…"
190,RT @KeikoFujimori: Mi gran ilusión es que en esta nueva instancia el INDEBIDO PROCESO se convierta en DEBIDO PROCESO. Y digo esto porque lo…
191,Esperamos tu pronta libertad @KeikoFujimori. Tus partidarios te acompañaremos fuera de la sala de audiencias aguard… https://t.co/czBdl0WvF7
192,"@socioperiodismo @FARO1111 Bueno, yo no estoy difamando a nadie porque no estoy acusando. Solo detallo un hecho con… https://t.co/1BqwpP1GGX"
193,"@socioperiodismo @FARO1111 Odebrecht auspició a IPYS hasta Julio del 2,016. Si aportó para el premio del 2,016 es irrelevante."
194,"@socioperiodismo Odebrecht no puso un ladrillo en EEUU, se le multó por usar ilegalmente el sistema financiero. Bra… https://t.co/x05SQWDPil"
195,"RT @alvarosarco: Sobre el caso de @PalomaNoceda. No se trata de creer o no creer en una denuncia, se trata de que toda denuncia debe ir aco…"
196,RT @rsousaperu: Que el fiscal Perez pida a l CIDH a través del IDL medidas cautelares es ya una declaración q juega “ en pared” con ese est…
197,"Sr. Chávarry, mande a la m... a todos aquellos que pretenden interferir en las investigaciones y medidas disciplina… https://t.co/fpHZ9Oh21G"
198,Debemos rechazar y desconocer ese Pacto. El Congreso de acuerdo a la Constitución debiò previamente aprobar ese pac… https://t.co/oOs01qtrC2
199,"@Veritaliberabit Puede ser, pero para eso tenemos cerebro para poder ver lo perjudicial que es este acuerdo que pre… https://t.co/eqPdwUVH0O"
