,Tweets
170,RT @Horacio_Giusto: Utilizar una violación para difundir la campaña pro aborto da muestra de la bajeza moral que posee el colectivo de actr…
171,RT @romancendoya: Gorriti —conspirador y manipulador—de @IDL_R de la mano del fiscal prevaricador —que obstruye a la justicia reteniendo su…
172,"RT @elhigadodmarita: Se supone que un RECTOR debería ser no solo docto y sabio sino también un modelo de virtudes morales, pues REPRESENTA…"
173,"RT @elhigadodmarita: Que este INMUNDO silencio cómplice de los que intentan engañarnos con una decencia que NO CONOCEN, nos recuerde que en…"
174,RT @romancendoya: Gorriti —conspirador y manipulador—de IDL-Reporteros de la mano del fiscal prevaricador —que obstruye a la justicia reten…
175,"RT @MarioMELJ: Aquí un nuevo estereotipo, el burócrata de género. Piensa, habla, come y sueña género. El resto no importa. Se apunta así a…"
176,"RT @Gyf96Rony: Socialista,comunista,lulista,chavista,izquierdista,ollantista,aranista póngale el nombre que ud quiera(son la misma basura)…"
177,RT @gabrielitaaa10: @MarilynCceres1 @CancilleriaPeru @Agencia_Andina @noticias_tvperu @congresoperu @suriel @BankadaFP @JBCPERU @reyreysinc…
178,"RT @sebastianpinera: Chile respeta y protege los DDHH de todos, incluyendo los migrantes. Sin embargo, Pacto Migración ONU contradice algun…"
179,"RT @MarilynCceres1: @CancilleriaPeru @Agencia_Andina @noticias_tvperu Condenados a ser esclavos de la ONU, a mantener inmigrantes , contra…"
180,RT @reyreysincorona: Un ejemplo de las irresponsables decisiones de este gobierno improvisado y demagogo. Escuchen en el video adjunto las…
181,"RT @elhigadodmarita: Al rector de una universidad católica tomada por progres LE CRECEN LAS UÑAS, pero como ha presidido ""tribunales de éti…"
182,"RT @Hipocresiaroja: Cuando se desplomó ascensor del edificio usado q compraste con la plata de San Isidro, que dejó grave a 2 vecinas te bl…"
183,RT @margamedonzac: Qué tal impacto de obras!!! Yo creo que debe ser el alcalde del año. El año en que entregó San Isidro a los Portales emp…
184,RT @jairbolsonaro: Me sinto extremamente honrado em ser o primeiro Presidente eleito do Brasil a visitar ao COT (Comando de Operações Tátic…
185,RT @thercicool: #TerrorismoNuncaMás https://t.co/Ak1om8C9sg
