,Tweets
132,"RT @TuKuyRiKuy4: Anti rabiosa, a millones nos enorgullece ser FUJIMORISTAS y es un honor que nos señalen como tal porque les guste o no Alb…"
133,RT @alvarosarco: Pese a que el llamado Club de la Construcción ganó contratos con el Estado vía acuerdos ilegales y licitaciones fraudulent…
134,"RT @gildatrkovic: @TrendsmapPeru #OdebrechtGanoElReferendum 
#VizcarraTraidor 
#OdebrechtGanoElReferendum"
135,RT @RichardMontoyaR: Después de la Cortina de Humo ( Referéndum) dada por el Dictadorzuelo Vizcarra que duda cabe que 👉#OdebrechtGanoElRefe…
136,RT @veritatisperu: Lo venimos advirtiendo: vamos camino a #Peruzuela...se supone que el presidente no puede reelegirse...no interesa cómo l…
137,RT @LinceAntiTuco: QUE SUERTE? El mermelero de Raúl Tola fue enviado de reportero a Madrid por el partido  Boca - River ;   Fue enviado dep…
138,"RT @Tedfarfan: Que alguien informe a los peruanos las implicancias del ""Pacto Mundial Para la Migración de la ONU"" q Perú ya firmó

Ni Esta…"
139,"RT @Tedfarfan: Los países que han dicho NO al pacto migratorio
El gobierno de Vizcarra ya puso al Perú como parte de la solución a la crisi…"
140,RT @Pulmon_de_Susan: La CLAUDICACION de @TubinoCarlos y @PFuerzaPopular en el tema del Tribunal Constitucional seria una canallada y una tr…
141,"RT @PabloUrri: @JoseMartSN @luchogalarreta @KeikoFujimori FP no hizo campaña en el referéndum=&gt;Discrepo en esa afirmación.
En la última ent…"
142,"RT @PabloUrri: @amerinoreyna Keiko casi logró romper la antipatía,q la cucufateria🇵🇪 provoca, al ir a Harvard en Octubre 2015.
El avance q…"
143,"RT @PabloUrri: Mientras la ONPE y funcionarios del gobierno inducían a votar #SiSiSiNo,el MP/PJ perseguía ferozmente a FP,el partido oposit…"
144,"RT @TRICICLODELPERU: Solcito Carreño hoy dice que ""Alan jamás debió ser presidente"", que ella ""siempre supo que Alan era déspota, ruín y ma…"
145,"RT @Tiempo_26: ▶ Jóvenes ingenieros de sistemas descubren posible fraude electoral en el referéndum de Vizcarra y aquí está el vídeo:

▶ LE…"
146,"RT @FernandaAranib: Empezaste tu espacio desinformativo, diciendo el pueblo le dio el respaldo al presidente. Callas el fraude mermelera, v…"
147,RT @cjapiva: Quiero pedirles que me ayuden a compartir la imagen de nuestro hijo #Chihuahua #TOTO que hoy desapareció en av los dominicos c…
148,"RT @laconchacaviar: #AlejandroToledo vive feliz en Estados Unidos, y es sospechoso que @Carlos_Bruce ni siquiera este investigado.

Que sue…"
149,"RT @josepimentelali: @NicolasLucar @MartinVizcarraC Lee adecuadamente, si el 77% de la población participó, quiere decir que existe un 23%…"
150,@MartinVizcarraC Los únicos ganadores son #LosCuellosBlancoDeChoquehuanca y #PeriodismoBasura 😡Los Peruanos que se… https://t.co/2EZWqH5HYe
151,"RT @JoseMartSN: El partido Fuerza Popular perdió esta batalla ante caviares a pesar de su aplastante mayoría.
Muchos traicionaron nuestros…"
152,"RT @MEMEOPERU: Gob. de Vizcarra llego a acuerdo con Odebrecht a una reparación civil d S/. 610 millones, PERO para q nos paguen esos solcit…"
153,"RT @mlukacs: Lo unico que ha parido este referendum espureo es un GIGANTE DE PAPEL engendrado por la amoralidad de Gorriti, la debilidad de…"
154,@Jimmychinchay @dsalaverryv @canalN_ @noticiAmerica Para variar el Vagoneta
155,RT @PabloUrri: Pregunto a unos tontos útiles como y xq votaron y me cuentan q apoyaron lo q pidió Vizcarra xq el Congreso ha exonerado todo…
156,RT @DiegoSotomayor7: Solo un salvaje puede romperle la cabeza a un anciano que reclamaba una cola justa. El tipo se llama CARLOS NEGRETE GA…
157,"RT @Tiempo_26: ▶ Jóvenes ingenieros de sistemas descubren posible fraude electoral en el referéndum de Vizcarra y aquí está el vídeo:

▶ LE…"
158,@laconchacaviar #RefendumTramposo #VizcarraDictador
159,"RT @laconchacaviar: Fraude en #Referendum2018 señores.
Ver video completo. 
👇
https://t.co/lXjyW9Y4ui

RT si pueden. https://t.co/RpkwYnzAbk"
160,"RT @alvarosarco: Para la izquierda que nos arruinó en los setentas y nos ensangrentó en los ochenta, este referéndum es el primer paso para…"
161,RT @Jaime0769: @JoseNoriega1969 @NoemiRojasSoto1 También Carmen Lozada Cuculiza Moyano se viene el fujimorismo con fuerza!!!!!!
162,@TuKuyRiKuy4 #ReferendumFraudulento #RefendumTramposo
163,"RT @suriel: ATENCIÓN, AMÉRICA LATINA.
Se acaba de descubrir que se está cometiendo FRAUDE ELECTORAL, hoy, 09 de diciembre de 2018, en el re…"
164,"RT @demuestrenlopue: #ElGranFraude
Al menos me quedo con esto.... https://t.co/nev0ADM5lz"
165,"RT @PabloUrri: Nos han robado y saqueado miles de millones, pero no devolverán lo robado.
Vizcarra e IDL están satisfechos con la patraña a…"
166,"RT @PabloUrri: La cucufateria peruana ha recibido una tremenda pateadura hoy con fraude,trampa,maña y lo q quieran. Pero Vizcarra al q tant…"
167,RT @DN_Mariano: Fraude evidente a cargo de la @ONPE_oficial que con su sistema electrónico los ha perpetrado. Corresponde desarrollar una a…
168,"RT @alvarosarco: Mulder tiene razón, la mayoría no tiene ni idea de que la pregunta dos que aprobaron acerca de la reforma constitucional q…"
169,"RT @JoseNoriega1969: Gracias al referéndum ya no estarán en próximo Congreso ,Glave, Huilca, Arana, Sheput, Lescano, Lombardi, Bruce, De Be…"
170,"RT @TuKuyRiKuy4: Porque quiero lo mejor para mi país 
#4VecesNO 
#4VecesNO 
#4VecesNO 
#4VecesNO https://t.co/Lal4P6Ibgi"
