,Tweets
171,RT @reyreysincorona: Un ejemplo de las irresponsables decisiones de este gobierno improvisado y demagogo. Escuchen en el video adjunto las…
172,"RT @lordrfadgrmm: Según .@MartinVizcarraC ""no mas hermanitos"", sólo socios en la impunidad con #Odebrecht."
173,RT @macabercovich: Prefiero confiar en la justicia antes que en una manada de feministas que hace política con supuestos casos de mujeres v…
174,RT @rsousaperu: Que el fiscal Perez pida a l CIDH a través del IDL medidas cautelares es ya una declaración q juega “ en pared” con ese est…
175,"RT @SILVYTA27: @MecheAF @PalomaNoceda Déjame entender, si te toca y no te gusta es «tocamientos indebido» entonces se consecuente, no impor…"
176,RT @JeanettPetrosi2: @lordrfadgrmm @tamaritaKLOG ¿Y quien defiende las tres mujeres violadas por el electo gobernador de AQP Elmer Cáceres?…
177,RT @Gatitadelsur: @MecheAF @PalomaNoceda Entre babosas se solidarizan! Tienen el coraje y la concha para presentarse al Congreso y no tuvie…
178,@MecheAF @PalomaNoceda Con lo que voy a decir tal vez le esté  dando ideas al enemigo RojoCaviar.  Pero Ud despues… https://t.co/DMZ5bTgqs4
179,"RT @lordrfadgrmm: ¿Porqué no se denunció en su momento? No se refugie en el silencio como justificación. A propósito, ud. habla de forma ca…"
180,"RT @mariomantilla7: En EEUU pagará US. 2,600 millones por COIMEAR EN OTROS PAÍSES, en Perú COIMEÓ y sólo 610 millones en 15 años en soles y…"
181,RT @alvarosarco: O sea que bastaría que salga alguien a denunciar que hace tiempo sufrió algún acoso o tocamiento por parte de @MartinVizca…
182,"RT @TJCmagno: ¿Sabes quien es Colchado? fue peón de Ollanta y mano derecha de Iván Vega, operador político de Nadine. ¿Sabes quién es Morán…"
183,"RT @MolinariJulia: @jfowks Parece que la aceitada de #Odebrecht continúa, que tal defensora de esos corruptos que has resultado."
184,RT @Wolfdruida: @jfowks Porcentajes derivados de nuevas sobrevaluaciones. Toda la prensa corrupta defendiendo el acuerdo. Están protegiendo…
185,"RT @veritatisperu: @jfowks Si claro, porcentajes q ODEBRECHT GANARA a costa DEL PUEBLO PERUANO al q han ROBADO, o sea, nosotros los peruano…"
186,"RT @KeikoFujimori: Mantengo la esperanza que las instancias superiores, con mayor objetividad y experiencia en el Poder Judicial, puedan co…"
187,RT @KeikoFujimori: Mi gran ilusión es que en esta nueva instancia el INDEBIDO PROCESO se convierta en DEBIDO PROCESO. Y digo esto porque lo…
188,RT @KeikoFujimori: 43 días después de haberse iniciado mi prisión preventiva acabo de recibir la noticia que mi familia y yo hemos esperado…
189,"RT @leo_valra: Jajjajaja...dos presos por matar a balazos y la victima murió por arma blanca.
El desequilibrado Domingo Perez ahora pretend…"
190,"RT @lordrfadgrmm: @ferblog @YouTubeTrends Ya mencionaba que ese ""85-15"" fue sólo un ""engaña muchachos"". No lo creyeron, pues ahí lo tienen."
191,RT @ferblog: #Referendum2018 La verdad de la milanesa. Véalo en Facebook : https://t.co/C9httIgfbe  y @YouTubeTrends : https://t.co/gpIBDU1…
192,RT @john_zuniga_v: @PedroChavarryV como es q este fiscalillo José Domingo Pérez está aún en la @FiscaliaPeru este caso debe ser revisado y…
