,Tweets
140,@walexmedina @RPPNoticias https://t.co/QdHkvuSZkD
141,@vicugov @RPPNoticias https://t.co/JVOVR8mOGR
142,@edusa323 @RPPNoticias https://t.co/nhStDSKsvF
143,@Segundo98831898 @RPPNoticias https://t.co/VPM0pYIhT8
144,@JerBenAli @RPPNoticias https://t.co/Q0lMN8nXhO
145,@Cynthia71291170 @RPPNoticias https://t.co/aTy4QgzYgi
146,@eduardoro2066 @RPPNoticias https://t.co/Dit8d7izEM
147,@Emersondav04 @RPPNoticias https://t.co/JZbCG6NGMq
148,@EdwinTorresC @RPPNoticias @rmapalacios https://t.co/Nmzd53TNah
149,@alhisrr @RPPNoticias https://t.co/T8pXhiHLLo
150,@Johnny0430 @RPPNoticias https://t.co/OiHC4iBizi
151,@78b0dfbcf029421 @RPPNoticias https://t.co/M5xuAEhwzA
152,@JorgeGrandez1 @RPPNoticias https://t.co/oFbwpdD8Nb
153,@CaballeroMayi @RPPNoticias https://t.co/yqkG1uy9Qt
154,@cama_belgica @RPPNoticias https://t.co/v7FRTdEQF7
155,@Dasnacla @RPPNoticias https://t.co/Y1QGw5XBft
156,@Kanonn_Saga @RPPNoticias https://t.co/pPQhCpaDpK
157,@alexaranaa @RPPNoticias https://t.co/fobHIEnrDX
158,@kebin_ark @RPPNoticias https://t.co/6yTz1OBgvr
159,@ManuelPalaciosN @RPPNoticias https://t.co/gAHIcZwm5d
160,@fore2918 @RPPNoticias https://t.co/bCgHDO1flL
161,@maripe360 @RPPNoticias https://t.co/p8wZAmU36X
162,@ElenaUrquizoR @RPPNoticias https://t.co/MLgn1hNu8j
163,@btoalive @RPPNoticias https://t.co/NIRWLwFvUP
164,@jgarcialariva @RPPNoticias https://t.co/DvmNp1h6pT
165,@MiguelF44151184 @docentejorlufer @RPPNoticias https://t.co/9Q4gHm0jXE
166,@docentejorlufer @RPPNoticias https://t.co/VTppSdbKJo
167,@alexandmachuca @RPPNoticias https://t.co/rabSEyhal4
168,@lagciml28 @RPPNoticias https://t.co/zJMU94Fwdy
169,@lalo_lakrov @RPPNoticias https://t.co/s7elmtKEFT
170,@eldiegohuidos @RPPNoticias https://t.co/ci4GYGyuuk
171,@Vic7orCama @RPPNoticias https://t.co/3XN2uuNksv
172,@vanegalloso @RPPNoticias https://t.co/jOAMvADJVM
173,@ERIK_CACERES @RPPNoticias https://t.co/k5waISQLiC
174,@MedeaAbanto @RPPNoticias https://t.co/rb1iT5j7ho
175,"RT @MarilynCceres1: @CancilleriaPeru @Agencia_Andina @noticias_tvperu Condenados a ser esclavos de la ONU, a mantener inmigrantes , contra…"
176,"RT @victori39804465: @Gestionpe #VIZCARRA ES UN MENTIROSO Y LADRON!
A MENTIDO A TODO EL PERÚ!
DIJO QUE LUCHABA CONTRA LA CORRUPCION Y MIREN…"
177,"@diariocorreo VIZCARRA Y ODEBRECHT YA PACTARON!
ESTOS LADRONES SEGUIRÁN ROBÁNDONOS!
#OdebrechtGanoElReferendum 
#OdebrechtGanoElReferendum"
178,HUILCADA! https://t.co/1mX4kiOS93
179,"@Manifiesto_pe @ppkamigo @ONPE_oficial @JNE_Peru BOREA INTEGRANTE DE:
#LosCuellosBlancosDeChoquehuanca"
180,"RT @delurens: @MEMEOPERU @Anamelb05740261 Es que @SalvadorHeresi era incomodo con los arreglos del gobierno, también pidió que expulsaran a…"
181,"@MEMEOPERU CLARO! VIZCARRA LADRON QUERÍA UN MINISTRO DE SU CALAÑA @VicAZeballos, A UN TIPO MANEJABLE Y CORRUPTO! 
E… https://t.co/7lbKWXzois"
182,RT @MEMEOPERU: Esta es la verdadera razón por la que botaron a Salvador Heresi del Ministerio d Justicia. Solo y solo cuando a Odebrecht le…
183,"RT @leo_valra: Jajjajaja...dos presos por matar a balazos y la victima murió por arma blanca.
El desequilibrado Domingo Perez ahora pretend…"
184,"@ExpresoPeru CLARO ROJA CORRUPTA, CÓMPLICE DE NADINE!
NO HAS REUNIDO TUS FIRMAS!
POR ESO QUEDRAS BORRÓN Y CUENTA NU… https://t.co/SsIWQRW7PM"
185,"RT @victori39804465: @diariocorreo QUE TAL NIVEL DE IGNORANCIA DE ESTA FARSANTE, TERRUCA, LADRONA......
ME ALEGRO QUE NO LA VEREMOS.
#Indir…"
186,@Politica_LR https://t.co/Txdg0PGs5K
187,"#HORROR! INCONCEBIBLE! #ODEBRECHT, #GRAÑA Y #MONTERO NO PUSIERON NI UN DOLLAR EN LAS OBRAS DE #CHAVIMOCHIC
COMO NOS… https://t.co/OZ4N7xDwH3"
188,"@RPPNoticias LOS ALCALDES Y REGIDORES TIENEN BUENOS SUELDOS, ADEMÁS Q EL GOBIERNO LES DA MILLONES X PROYECTOS Y OBR… https://t.co/v7MtcgVWsz"
189,"@Pedro_Olaechea CLARO QUE SI! 
SUS DECLARACIONES DEBEN SER PROBADOS.
#OdebrechtGanoElReferendum"
190,"RT @Pedro_Olaechea: Desde el 11 de enero, Barata se convertirá en colaborador eficaz. Debido a su reputación, no basta su palabra, debe apo…"
191,@larepublica_pe @felipachi58 #OdebrechtGanoElReferendum #OdebrechtGanoElReferendum https://t.co/TCq4cyE86O
192,@MolinariJulia @elcomercio_peru MISERABLE! TIENE CARA DE DELINCUENTE!
193,"RT @MolinariJulia: El hombre fuerte de Humala, que lo acompañaba a todas partes vestido de civil, ese es el chuponeador  El coronel Harvey…"
194,RT @RPPNoticias: Verónika Mendoza: “No vaya a ser que Chávarry aproveche las fiestas para hacer cambios en el equipo especial Lava Jato”.…
195,@alvan_rojo @RPPNoticias LA TIENE BIEN GRANDE. https://t.co/KVrY6i8z5T
196,"RT @alvan_rojo: @RPPNoticias Por si acaso, no nos hemos olvidado de que Ud debe responder a la Justicia por su participación en la campaña…"
197,@jerry_nohe @RPPNoticias https://t.co/nw6JuijTk6
198,"RT @jerry_nohe: @RPPNoticias Qué mejor se calle La Roja corrupta que tiene techo de cristal, cara de palo"
199,@RPPNoticias https://t.co/r1Ww5mpVtx
