,Tweets
109,RT @Noktambuleante: Me llamaron de Interbank. Dios perdona el pecado pero no el escándalo
110,"RT @Noktambuleante: LA INCAPACIDAD DE @interbank
-Quiero saber de mi tarjeta de crédito. En atención telefónica no me responden
-No podemos…"
111,"RT @pcorvetto: Por primera vez, @ContraloriaPeru pone a disposición de Tranferencia de Gestión Administrativa de los Gobiernos Regionales y…"
112,RT @RRV20: DÍA DE MI LUPITA QUERIDA 🙏🏼 https://t.co/R2HrBpOH6V
113,"RT @Coraline_: Acabo de escuchar el testimonio de Paloma Noceda ante @MilagrosLeivaG 
No me cabe duda. Me solidarizo con ella. #Inaceptable"
114,RT @ugluis: En unos minutos más estaremos con  Nicolás Lúcar debatiendo sobre las consecuencias del referéndum en Exitosa.
115,"RT @Manifiesto_pe: Ante rechazo público del vicerrector, decanos, profesorado, trabajadores y estudiantes, Marcial Rubio renunció a seguir…"
116,"RT @EjercitoPeru: #VídeoEP | #TestimonioEP Alférez Max Flores Inocente, primer miembro de la comunidad Asháninka graduado como oficial del…"
117,"@walterllamosas @FiscaliaPeru Desde que tienen carta libre para volver a contratar con el Estado...
No jodas....."
118,"Que viva la CORRUPCIÓN csm.
Encima Premier dice... ""Pero que esos problemas no es culpa del Estado"" plop

Miembros… https://t.co/vGBpy1xvzZ"
119,"RT @mardewe: Que están haciendo con el país ? Quien gano?  = ODEBRECHT clarísimo
https://t.co/9z9TYt1VY9"
120,RT @anitamariaAn: Y te diré que no debía ser ¡o todos o ninguno! porque lo tiene que devolver? si en ésto deberían ser todos iguales o me e…
121,"RT @HSMNazarenas: Canal HN 
Síguenos en nuestro canal de Youtube 

#CanalHN
#CuentanosTuMilagro
#SeñorDeLosMilagros https://t.co/bqazwXE9sR"
122,@MavilaHuertasC @JuanSheput @2018Ntv @canalN_ @larepublica_pe Acuerdos NADA claro y que NO beneficia a nosotros los… https://t.co/LWIkXpLbTC
123,"Corrupción política y narcotráfico, el juicio del Chapo en Nueva York https://t.co/KD1JvBqSZV via @ActualidadRT"
124,"EEUU captura a hermano del presidente hondureño, sospechoso de narcotráfico https://t.co/CxtG7RU82U"
125,RT @LuchoYika: En nuestra visita a #Otuzco elevamos una oración a la Virgencita de la Puerta por la pronta recuperación de nuestro colega y…
126,Cómo logró un grupo de hackers rusos robar US$30 millones usando PornHub https://t.co/E9zhb9y2b8
127,Piñera ha hecho especial énfasis en modernizar el actual Sistema de Inteligencia del Estado (SIE)..... Y #Perú todo… https://t.co/6tYHIiNdxS
128,La inteligencia como elemento estratégico https://t.co/2BQzMUOYUb
129,"Estas reformas no dan ningún indicio de ser efectivas contra la corrupción.....exacto.

Ir a votar por nada, por Fe… https://t.co/wXPXaK9usW"
130,"RT @birdiespartype1: @Agencia_Andina @PETO184 @MimpPeru presunto??????????????? la encontraron muerta con signos de tortura, que se cayo?"
131,"RT @JuanMendiz: Vizcarra, sin Partido Político gbna sin rumbo y sin soluciones.
Valderrama: ""Nos ha impuesto una consulta llena de vicios.…"
132,"Que factores limitan la inversión publica?
La apelación cuando hace la otra parte perdedora a la entrega de la buen… https://t.co/ESIBtM61am"
133,"RT @LuchoYika: Llevamos un momento de alegría a más de 500 niños de #LaEsperanza, quienes disfrutaron de un show navideño. Agradecido porqu…"
134,RT @Agencia_Andina: El @MimpPeru atiende presunto feminicidio de adolescente en Tumbes https://t.co/RbJLfNQQ99 https://t.co/eL9II38gBD
135,"RT @vcabalg: ¿Cómo es posible que @IDL_R tenga informantes en Fiscalía?
La tradicional y clásica doble moral de la caviarada. https://t.co/…"
136,RT @Patricia_Neyra: Bravo Acción Popular!!! Garantía de que Cajamarca seguirá siendo la región más pobre. https://t.co/8wxJJnhuky
137,"RT @pcmperu: 📺 @CesarVPeru en @2018Ntv: ""Nosotros hemos impulsado las reformas cuidando estar dentro del marco constitucional"". https://t.c…"
138,"RT @elhigadodmarita: Estimado mundo: a mi no me hables de ""Derechos Humanos"" y pavadas marxistas que solo engañan a los incautos. Porque co…"
139,RT @LuchoYika: #TeRepresenta visitamos I.E N° 80752 del caserío El Cauro en el distrito de Salpo y verificamos las limitaciones y necesidad…
140,"RT @Coraline_: @PETO184 Definitivamente, Pedrito. No más candidatos que compren su curul."
141,Gripe de mie...... carijo
142,"RT @Manifiesto_pe: #ZonaRoja | Otra vez Patricia del Río se pica y termina bronqueándose con su entrevistado, esta vez el secretario de @Al…"
143,"RT @Manifiesto_pe: #ZonaRoja | Otra vez Patricia del Río se pica y termina bronqueándose con su entrevistado, esta vez el secretario de @Al…"
144,"RT @Manifiesto_pe: Vocal supremo Angel Romero cuestiona a ONG @IDL_R por intentar embarrar a los jueces con ""temerarias premisas"" sin respe…"
145,"RT @Manifiesto_pe: Para electo gobernador regional de Junín, la prioridad en su región no es la educación, la salud pública, los servicios…"
146,"RT @Manifiesto_pe: Premier @CesarVPeru ahora dice que no dijo lo que dijo en referencia a los 30 días de vacaciones, y que en realidad se r…"
147,"RT @Manifiesto_pe: Nuevo Gobernador de Cajamarca Mesías Guevara, excongresista y dirigente de Acción Popular, señala que ""proyecto Conga es…"
148,"RT @Manifiesto_pe: Abogado de @MoisesMamaniCo fue denunciado por su sobrina de tocamientos indebidos, además resultó ser esposo de legislad…"
149,"RT @Manifiesto_pe: #ZonaRoja | Otra vez Patricia del Río se pica y termina bronqueándose con su entrevistado, esta vez el secretario de @Al…"
150,"RT @demuestrenlopue: Odebrecht puede seguir contratando con el estado, siempre y cuando embarre a Keiko Fujimori y Alan Garcia.
Para que el…"
151,"RT @carlosc00268781: Somos 22'227,581 electores; 5'658,002 no votó; 3'313,916 votó nulo o blanco; quedan 13'255,663, el 75% votó sisisino e…"
152,"RT @ppmarino: 11 DE DICIEMBRE 1987: terroristas emerretistas dinamitan municipalidad de Pimentel, en Chiclayo y bus de servicio público de…"
153,RT @joaquinreyh: A partir de este año México volverá a permitir la reelección congresal 80 años después de prohibirla. Tomaron décadas para…
154,"RT @KarinaBeteta01: La primera reforma post referéndum del Pdte. Vizcarra y fiscales operadores políticos: entreguismo total a Odebrecht, q…"
155,RT @ArnaldoNavarroC: @Cambio21BloqueP @PETO184 @josemarvinpalma @soniechevarria @BustosEstelita @MherreraMarita @lucioavilapuno @LuchoYika…
156,RT @EjercitoPeru: #AhoraEP | Presidente @MartinVizcarraC entrega espada de honor al Subteniente Anthony Reyes Reyna y a los brigadieres de…
157,"RT @EjercitoPeru: #AhoraEP | Se gradúan con honores 143 nuevos oficiales del Ejército, integrantes de la CXXV Promoción EMCH ""Capitán Augus…"
158,"RT @EjercitoPeru: #AhoraEP | Por primera vez en la historia del Ejército del Perú, un miembro de la comunidad asháninka se gradúa como ofic…"
159,"RT @karembq: Por favor, este casito necesita apoyo. 🙏 https://t.co/LDdkJUcp0b"
160,"RT @MindefPeru: Por su destacado desempeño, el Subteniente de Infantería Anthony Reyes Reyna, natural de Amazonas, primer puesto de su prom…"
161,"RT @MindefPeru: Esta promoción, integrada por 11 mujeres y 132 varones cadetes de cuarto año, lleva por nombre “Capitán Augusto Gutiérrez M…"
162,"RT @Cambio21BloqueP: Nos enviaron estas fotos, ya se viene el registro.
Nos quedan 2 años de arduo trabajo por nuestras regiones. 
El Congr…"
163,RT @MaihenH: ENCUESTA | ¿Apoyarías una intervención de EEUU en Venezuela que permita sacar a Maduro de Miraflores?. Me pueden ayudar para q…
164,RT @gildatrkovic: #OdebrechtGanoElReferendum #VizcarraDictador https://t.co/x8PquHXKK3
165,RT @JorgeDCG: Lo propusimos hace 4 meses. Hay que insistir! https://t.co/ithTQbYJ2e
166,"RT @EjercitoPeru: #AhoraEP |143 cadetes egresan como subtenientes y alféreces de las diferentes armas y servicios del Ejército del Perú.

C…"
167,RT @Manifiesto_pe: Informe de @Cuarto_Poder puso en duda la versión oficial del @MininterPeru con respecto al denunciado chuponeo de @AlanG…
168,"RT @gilbertvioleta: #Tareas
Paso 1: Ampliar la legislatura (OK). Paso 2: El Ejecutivo tiene que presentar los PL para implementar la JNJ y…"
169,RT @ArnaldoNavarroC: @diariocorreo @PETO184 Creen que Vizcarra lo va a aceptar? Seguro tbm observará esa ley.
170,"Ahi esta el fondo.
Un pendeibis resulto Martincito o no!!!!!? https://t.co/ojnCU9u6Ym"
171,"RT @ClaudiaNYuriko: @diariocorreo Y que le quiten la seguridad extrema que Ollanta antes de salir la amplió para su familia, ahora hay poli…"
172,RT @jorcaman: @diariocorreo Igual debe ser el sueldo de los congresistas para darnos cuenta quienes lo hacen por servir verdaderamente al p…
173,"RT @diariocorreo: Presentarán ley para que expresidentes tengan una pensión equivalente al sueldo mínimo
https://t.co/1QynAQaMaG https://t.…"
174,@Coraline_ Y sobre todo que provengan de sus bases partidarias NO mas congresistas a dedo por el solo hecho de tener dinero.
175,"RT @Coraline_: Reforma pendiente: Perfil de futuros congresistas. 
- Candidatos con trayectoria reconocida.
- Candidatos sin antecedentes j…"
176,"RT @tavoadrianzen: Critican el Acuerdo de la @FiscaliaPeru con ODEBRECHT x 610mill ... pero, parece q ya todos olvidaron el tiempo q perdim…"
177,"RT @KarlaCalle: Como has cambiado Marisita @MarisaGlave ,ahora vas al @congresoperu vestida de Privat. Déjame adivinar, lo haces para apoya…"
178,La desgracia de los dias feriados.... https://t.co/Q4bO4UoO3f vía @elmontonero_pe
179,RT @Noktambuleante: #ChiquiEncuesta ¿Por qué los fiscales y el procurador del caso #LavaJato acordaron con #Odebrecht cobrarle 500 millones…
180,"RT @MindefPeru: Hoy, más de 140 cadetes que integran la 125° promoción “Capitán Augusto Gutiérrez Mendoza” se gradúan luego de culminar sat…"
181,"RT @VozLiberal: “Que el pueblo ha ganado es mentira, él ha puesto las preguntas, él tomó las decisiones y él orientó a la votación. Esto es…"
182,@CusihuamanJuan @canalN_ Mejor dicho toma por imbecil @JuanSheput
183,"RT @CusihuamanJuan: @canalN_ @PETO184 Despues de decir sí, ahora se da cuenta de su derecho,no hay duda que el odio afecta el razonamiento."
184,"RT @JecastroIng: Mejorarán servicios de salud con crédito de S/ 1,000 millones  https://t.co/zgUiqTcIFt vía @DiarioElPeruano"
185,RT @Alidacarb: LA PALABRA DIARIA: @heydimacosta @PETO184 @marcosbarinas @LuzMAlvarezS @ICJoseReyes . https://t.co/QPeWJV9N4a
186,RT @melizale: También se meterán con las regalías. Ja! https://t.co/4RErsdO0nR
187,"RT @canalN_: Juan Sheput consideró que con el rechazo a la reelección de congresistas ""se ha castrado un derecho político"" https://t.co/9tR…"
188,"RT @TeamPizarro14: EL MORBO EN SU MÁXIMA EXPRESIÓN

Hacer periodismo morboso se ha convertido en una forma de ganar audiencia y dinero. Y t…"
189,RT @MolinariJulia: Que linda Marisol Pérez Tello la autora del D.U. 003 que facilitó la venta de activos de #Odebrecht se permite recomenda…
190,"RT @Coraline_: Si asi fuéramos de razonables los peruanos... pero no! la mayoría vive frustrada y a la defensiva... ""rojete"", ""toma tu tape…"
191,"RT @Coraline_: Reformas pendientes en el @congresoperu:
- Eliminar obligatoriedad del voto.
- Regular postulación de jueces y fiscales con…"
192,"RT @josemarvinpalma: Por más que lo retrasen, Cambio 21 será una realidad. Tenemos a la Constitución y la ley de nuestro lado.
Presidente @…"
193,"RT @BeingoleaA: Otra lección del referendum que ya es reiterativa: más de la cuarta parte no fue a votar. Y de los que fueron, muchos lo hi…"
194,"RT @LuchoYika: #TeRepresenta Visité el CEBE ""Sagrada Familia"" de La Esperanza, conocí las necesidades de la institución. Faltan docentes, a…"
195,"RT @Coraline_: El peruano promedio está conforme con la impunidad, no me cabe duda. https://t.co/AimVQIOi31"
196,"RT @CarmenOmonte: Habiendo ganado la propuesta del gobierno, el presidente @MartinVizcarraC tiene ahora el reto de liderar al país, evidenc…"
197,"RT @Manifiesto_pe: Luego de que @CesarVPeru señalara que habían triunfado en referéndum sin apoyo de bancada @PPKbancada, estos pidieron su…"
198,"@krugger65 Dios te escuche, pero lo que si tengo claro es que esa yuca se esta cocinando."
199,RT @csar_elas: SEGUNDA VUELTA REGIONAL Y LIMA PROVINCIAS https://t.co/2qAeV7yokL
