,Tweets
168,"RT @radio_santarosa: ""A PENSAR MÁS CON ROSA MARÍA PALACIOS"" 11-12-2018 https://t.co/msLzXIaWET"
169,Buena noticia https://t.co/us4TZ2Hsdb
170,"RT @larryportera: Los periodistas asesinados, encarcelados o perseguidos son ‘La persona del año 2018’ para @TIME 👏👏👏 Entre ellos: The Guar…"
171,RT @larepublica_pe: #ForoLR| Fujiapristas presionan para destituir al oficial de la Policía que investiga a la mafia ‘Los Cuellos Blancos d…
172,"RT @radio_santarosa: Rosa María Palacios en diálogo con Cruz Silva: Nunca se olviden que; si la corte del Callao estaba podrida, la cura vi…"
173,"RT @ilanegra: Votación combinada de TODOS los partidos políticos que postularon al Congreso en 2016: 12'194,042 votos
Votación promedio de…"
174,"RT @lauratarrillo: En ATV, la sobrina del abogado de Moisés Mamani lo está denunciando de haberla tocado cuando era niña. El mismo que dijo…"
175,https://t.co/zyOQEkpefH
176,https://t.co/qpeQWnD9pk
177,El problema es el consentimiento https://t.co/hI5m7iUfpG
178,"RT @radio_santarosa: Cruz Silva : Hay muchas voces que todavía no han sido identificadas; hay niveles tipo asesores, auxiliares, choferes,…"
179,"RT @radio_santarosa: #AHORA || Estamos en #APENSARMÁS con Rosa María Palacios en dialogo con Cruz Silva, abogada de IDL Reporteros, una de…"
180,Lamentablemente la basura no es solo un problema de quién la genera.. Un foco infeccioso puede afectar la salud de… https://t.co/hOHtx89XPm
181,"RT @cnddhh: Gustavo Gorriti: “El de ayer ha sido un referéndum de apoyo a la democracia, por los valores republicanos, y eso ha sido gracia…"
182,"RT @sandromarcone: Este referéndum ha tenido mayor participación (es decir menos ausentismo, blancos y nulos) que las elecciones presidenci…"
183,Una magnífica historia sobre intelectuales estúpidos dejados en ridículo y los insultos que sufren los que lo logra… https://t.co/TYFxHioIGf
184,Un buen artículo que explica bien el origen legal del problema y sus consecuencias. https://t.co/uHgQjYx7vO
185,"RT @ElianaCarlin: Lo que ocurre con la PUCP es producto de la aplicación de malas políticas. Obviamente, promovidas y apañadas por las auto…"
186,"Las cosas ya están para emergencia sanitaria.
Ojala que una brigada del @EjercitoPeru de auxilio social pueda limpi… https://t.co/MTFCbPc8FG"
187,Leí sus largas disculpas. Espero que aprenda algo de la experiencia. https://t.co/v678xIQsVo
188,RT @miguelmartin40: Está claro que el #Apra y @PFuerzaPopular lo q buscan es la cabeza de Colchado y castigar así al policía que puso al de…
189,"RT @ONU_es: La corrupción tiene diferentes rostros:
▪️ Soborno
▪️ Malversación de fondos
▪️ Tráfico de influencias
▪️ Abuso de poder
▪️ Lav…"
190,RT @nytimeses: La aprobación de las tres primeras propuestas y el rechazo a la cuarta obtuvo porcentajes de votación superiores al 85% en c…
191,RT @MrJasonDay: Aplausos de pie a Gorriti y el equipo de @IDL_R. Representan lo mejor del periodismo de investigación al servicio de la dem…
192,"RT @larryportera: Jacquie Fowks, @jfowks -corresponsal en Perú de @el_pais y presidenta de la APEP- recibe el premio nacional de periodismo…"
193,RT @larepublica_pe: PUCP: renuncia vicerrector administrativo tras escándalo por cobros indebidos ► https://t.co/ATARn6xvpT https://t.co/MN…
194,"RT @noticias_tvperu: Hoy a las 10:00 p.m. se estrena por @tvperupe la serie #ElÚltimoBastión”, que mostrará los sucesos más importantes que…"
195,"RT @UNESCO: No human being is illegal
No human being is illegal
No human being is illegal
No human being is illegal
No human being is illeg…"
196,https://t.co/5x4xSNO0pt
197,https://t.co/Ss1XYxoHEF
198,Ahora se lee mejor. Gracias! https://t.co/rscTa58g1E
199,"No se hacerlo!!!
Jajajaja .... https://t.co/le8UppJkmL"
