,Tweets
141,"RT @patriciagamarra: Preguntan sobre población LGTBI, pero el único que los menciona en su propuesta es @GGG_pe."
142,¡Facebook Live! Apenas empiece les envío el enlace. https://t.co/bCBy7h0o7M
143,"En unos minutos, estaré en vivo con @suselparedes comentando el debate."
144,Esther Capuñay dice que va a fiscalizar los contratos de concesión de Lima. Hubiera sido ideal que fiscalizara el c… https://t.co/gL3v7N3akM
145,"¿A qué se referirá Ocrospoma cuando dice que hará un ""túnel elevado"" en la Javier Prado? ¿""Túnel elevado""?"
146,"Le he pedido a Juan Carlos Zurek que deje de decir que va a darle rutas a los colectiveros, y nada. Esa propuesta e… https://t.co/gqHtLShDqz"
147,Saludo que Castañeda Pardo hable de castigo para los choros. Me pregunto cuál le tocaría al actual alcalde de Lima.
148,"El toque de queda es el plan de los que no tienen plan. Las casas refugio no son para ""dar cariño"", sino protección… https://t.co/hfNVGt2Bjt"
149,Renzo Reggiardo y su plan fantasma en seguridad. https://t.co/PdATIjj6Vr
150,Me preguntan por qué no estoy en el debate. Y es porque el JNE separó a los candidatos en dos grupos: uno debate ho… https://t.co/sK0HaU1yHM
151,"Porque me toca la próxima semana. Sí, el debate es en dos domingos distintos. https://t.co/DmsaojS1R9"
152,Me toca la próxima semana. https://t.co/m2Zen3AP8k
153,"Me toca el próxima domingo. Sí, son dos debates. https://t.co/YB1fgElDko"
154,Este minuto de silencio fue un buen resumen de las propuestas de Reggiardo. https://t.co/HtaUyUWieV
155,Castañeda Pardo dice que Lima está en riesgo. Tiene razón. Y es gracias a su padre y a su partido.
156,RT @suselparedes: Hacer campaña con el ataque de su hija es el colmo de la falta de propuestas. https://t.co/O92Sa46CBK
157,"Estaré comentando el #DebateMunicipal por aquí, apenas empiece."
158,"Si el amor no discrimina, el Estado tampoco. Derechos para la comunidad LGTBIQ. #EsLoJusto https://t.co/6rUQ6vfaC3"
159,"""Gustavo es el tipo de político que el Perú requiere a gritos en cualquier lugar del sector público. Incluyendo, po… https://t.co/YArzaBFPUD"
160,"Perú.21 me acompañó a la Margen Izquierda del Río Rímac. 
Sus problemas son palpables: viviendas en riesgo, obras d… https://t.co/PAClMhlufz"
161,Solo las mafias necesitan amedrentar. Repudiamos las amenazas que hicieron dos candidatos a regidores de… https://t.co/8vPIrHRGuJ
162,"¿Cómo ordenaremos el transporte?
Te lo explico en dos minutos. #EsLoJusto https://t.co/ghQXMZjHgd"
163,"A nosotros nos financia la gente, no las grandes empresas. Por eso nuestra campaña es austera, con muchas actividad… https://t.co/LW90gxF8NX"
164,"@mcarrera04 Sabemos que ni Plagiardo ni Belmont debaten porque se corren. De los demás, no sabemos."
165,RT @Jazmin_CUSCantu: Mi mamá me ha dicho que va a votar por @GGG_pe y que sus colegas del Hospital ya se convencieron que es la mejor opció…
166,"Hoy estaré en San Marcos desde las 5:30 pm. 
Porque debatir y presentar propuestas es un deber. #EsLoJusto https://t.co/fKvt8wRN6j"
167,¡Muchas gracias por su confianza! Envíale un fuerte abrazo de mi parte. https://t.co/bmm0C23uLL
168,"Como yo no tengo brevete, ni planeo tenerlo, estuve de copiloto en #NoTePases. Explico lo que haremos en transporte… https://t.co/0tKZsa2l1z"
169,"RT @Gabriel_Floyd: La entrevista de @mal_menor a @GGG_pe, el candidato con las propuestas más concretas para solucionar el transito en Lima…"
170,"Basta ya de inmobiliarias abusivas. A mí no me financian. Obligaremos a las empresas a pagar por los daños, y acomp… https://t.co/C36PcluNcD"
171,"Hace unas semanas, estuve en las Lomas de Lúcumo durante el lanzamiento de #SalvemosLasLomas. Tengo hasta hoy el te… https://t.co/p3J5tZw5Ty"
172,"RT @ddintorg: .@GGG_pe ""El 80% de los vehículos en Lima tiene una tercera placa. sistema de semaforización, fortalecer y resolver la brecha…"
173,@Maritzasen @SAYSAYSAYSA Mi biografía es pública en https://t.co/E9XQabnYXe No solo he estudiado en la PUCP y he tr… https://t.co/fLijDpQCPv
174,"RT @ddintorg: Sesión plenaria: ""La Agenda Digital de los Candidatos de Lima en el IV Encuentro Nacional Democracia Digital en @UTECedu 
Par…"
175,Hoy a las 4:30 pm expondré mi agenda digital en este Encuentro. https://t.co/AwciBOWsJI
