,Tweets
137,RT @valverdericardo: @AlanGarciaPeru Todo cuadra Armani https://t.co/N0jzj5pmz9
138,"RT @QuintoPoderPe: #PsicosocialDeAlan El gran amigo de @AlanGarciaPeru, el ahora ministro #CarlosMoran haciéndole el favor a #AlanCobardeYC…"
139,RT @heduardo50: Los reporteros histéricos con el psicosocial de AG. Lamentable ver tantos tontos útiles.
140,RT @ElPulgondeSusan: CONCHUDO @AlanGarciaPeru AHORA SÍ CONFÍA EN LA JUSTICIA EN EL PERÚ Y ENTREGA SU PASAPORTE Y CERTIFICADO DE TRABAJO (PO…
141,@PepitaPaquita A costa de qué?
142,"RT @TatiAleman: Mientras tanto...
PJ deja sin efecto impedimento de salida del país de ex miembros del CNM. 
Les dicta comparecencia con re…"
143,"No sonríe???
Le tiembla la voz!!!

Pobre de verdad 2 oportunidades no las tiene cualquiera.
Sólo los imbéciles lo v… https://t.co/odtJuOYzMT"
144,"Por qué por este medio? 
Hagan las cosas respetando los debidos procesos. https://t.co/pC5rZRYHWt"
145,"RT @DanielUrresti1: Solo para dejar en claro que a Beto Ortiz nunca lo acusaron ni enjuiciaron por el presunto delito de pedofilia!
Su inve…"
146,"RT @jotabruce: Un momento de respiro en la despiadada persecución de la que es víctima su lider, por parte del sanguinario dictador Vizcarr…"
147,"RT @MavilaHuertasC: Qué consecuencias tendría entonces no pagar la multa?
Comisión de Constitución aprueba eliminar sanciones administrativ…"
148,"Como fue lo que dijo la Sra.K en un audio ?
Algo asi como "" no me importa que se jodan mil ..."""
149,RT @Trovack: “Si se joden 1000 o 10000 no me importa” - Señora K. https://t.co/1QLUZ5oWiN
150,JAJAJAJAJA https://t.co/Xrn65tb5Hb
151,"RT @juanrassmuss: Buen día. Me comenta el doctor Valentín Paniagua Corazao que apuesta, sin lugar a dudas, por el #SÍ_SÍ_SÍ_NO."
152,"De verdad que Odian al Perú
Si si si No https://t.co/KVbXSqOUY6"
153,SI SI SI NO https://t.co/0s6pciAnQb
154,RT @OpinionPolitika: La empresa Farenet auspiciaba los programas de Phillip Butters. https://t.co/yOhqIHDWMo
155,"FALSO.
NO ESTÁ EN SU CASA.
YA SE FUGÓ!!! https://t.co/yOyWGFRxZo"
156,@MartinVizcarraC vamos sanmartincito https://t.co/6dLAuggvQS
157,RT @LDavelouis: El congresista @Mauriciomulder asegura que @AlanGarciaPeru nunca pidió asilo en ningún otro país que no fuera Uruguay. El p…
158,"EL HERMANITO CHAVARRY
No los persigan https://t.co/0zpxEfCE2p"
159,"RT @LDavelouis: Increíble debería ser que uds sigan blindando a Mamani y Donayre. Lamentablemente no lo es, es perfectamente esperable a es…"
160,RT @ZephRyus: #betoasaber EL VIOLADOR DEL MARKHAN ES VICENTE FERNANDO PASTOR DELGADO PORQUE AURELIO PASTOR ESTUVO ESTUVO LLAMANDO TANTO A B…
