,Tweets
160,"@yomarmelendez Parte clave de la comunidad universitaria, estimado. La búsqueda de la solución debe de tenerlos como actores principales"
161,RT @sustiwa: Difundiendo - donación de audífonos para personas sordas en Lima ahora https://t.co/Y9Cv3XLbDR
162,Mi solidaridad con los alumnos y ex alumnos PUCP ante una práctica abusiva que perjudicó a muchísima gente. Comunid… https://t.co/Z6VxAJj82o
163,"RT @radioambulante: Buenos días. Acabamos de publicar #PermanenciaTemporal, nuestro episodio más reciente: una primera parte del cubrimient…"
164,"RT @CarlosBasombrio: Una vergüenza más de la mayoría del Congreso.
Está condenado por robo de gasolina al Ejército MUCHO ANTES DE LLEGAR AL…"
165,RT @actualidadspda: Organizaciones exigen al Congreso debatir y aprobar cuanto antes la ley para regular plásticos desechables ► https://t.…
166,"Si se confirma esta información, sería gravísimo: Cifras dadas por el MEF casi ocasionan que no se extienda un año… https://t.co/FSPeaGPi97"
167,En el Perú existe democracia y separación de poderes. No hay persecución política.
168,"RT @diariocorreo: ¿Qué implica marcar ""Sí"" o ""No"" en la Pregunta 1 del referéndum?
✍ @SofiaLopezLl
https://t.co/ZpwvGafjFL https://t.co/pmr…"
169,"RT @Hcoya: El padre salesiano Ugo de Censi, fundador de la Operación Matto Grosso, ya no estará físicamente con nosotros, pero su obra perm…"
170,"RT @enzochaparro: Terrible conocer versión de flyhostess de LATAM que fuera vilmente manoseada por un miserable ""congresista"", y peor saber…"
171,"RT @chicharronpress: Hoy estamos con Juan Pablo Leon,  para hablar de la campaña #NoTePases y de su último documental: ""Brevete para un cie…"
172,RT @CostaGino: Gregorio Santos se queja de ausencia de medios en congreso de rondas. De haber estado habrían dado cuenta de la inaceptable…
173,RT @ocram: qué espanto este hilo https://t.co/oiqVW26p29
174,"RT @Politeama_pe: Bienvenidxs todxs a Politeama. Somos un espacio digital, colectivo, gratuito y plural, que invita a analizar la realidad…"
175,"RT @canalN_: [LO ÚLTIMO] Embajador de Estados Unidos en CADE: ""En el Perú existe independencia de poderes"" ► https://t.co/oYIW8cxAGV https:…"
176,"RT @peru21noticias: Embajador de la Unión Europea en Perú: “El Perú es un país democrático, no me cabe la menor duda”
https://t.co/LawUNpSm…"
177,"RT @gcaballeror: Patricia Balbuena renunció 5 dias después de emitido el informe de Panorama.
En cambio, han pasado 16 días desde que Moisé…"
178,"Lamento mucho lo que has tenido que pasar. Muchas gracias por tu valentía, la cual ayudará a generar los cambios qu… https://t.co/AORUxMcN9K"
179,RT @franpetrozzi: ¡La jarana se armó en el cielo! Víctor Lara partió rumbo al encuentro de su amada #CarmencitaLara. Gracias por dejarnos g…
180,"RT @Alonso_GD: Parte de mi trabajo es ser tutor de alumnos “con problemas”, escuchando a alumnos que hayan sacado malas notas en un semestr…"
181,"Por favor, no le digan a sus hijos qué estudiar, ayúdenlos a que ellos lo decidan. Y que lo hagan siguiendo su voca… https://t.co/hTrNMUX9bS"
182,"RT @gvillasis: #LOÚLTIMO A través de un comunicado, el equipo Lava Jato de Paraná, en Brasil, respaldó el trabajo que viene realizando el e…"
183,En el debate del presupuesto he rendido homenaje a los trabajadores de salud mental. Su sacrificada labor ayuda a e… https://t.co/lyscTC2bmO
184,RT @adbprensa: Congresista @AlbertoBelaunde participa en debate de Presupuesto en el @congresoperu pidiendo asegurar presupuesto para la Sa…
185,@marianocarranza @Ocasio2018 Hola! Respondo cuando siento que mi respuesta puede aportar o ayudar a terceros. En un… https://t.co/fvkghu3eo8
186,@MarcoAvilesH Abrazo!! 💪
187,"Alejandro, lo tengo clarísimo: Soy un chico al que le gustan los chicos. Anda acostumbrándote porque la diversidad… https://t.co/lvBAF0seuN"
188,"RT @bbimbi: El gobernador de Río de Janeiro fue preso esta mañana. Como el vice está internado, debería asumir el presidente de la legislat…"
189,"Me dirán que viene a exponer sobre competitividad, donde tuvo innegables logros. Pero ese tipo de división para eva… https://t.co/6qjp773u9G"
190,"En CADE se señala que un elemento del liderazgo empresarial debe ser la integridad. 

Tal vez podrían empezar por n… https://t.co/I1vZaKgLeS"
191,"RT @masigualdadpe: A partir del logro en Chile, ABRIMOS HILO:

En Chile 🇨🇱se acaba de promulgar la Ley de Identidad de Género 🚺🚹, que signi…"
192,"RT @Oceana_Peru: #LeyDePlasticos ¡YA! El Congreso debe priorizar su discusión porque todo el mundo está esperando esta norma, señala minist…"
193,"RT @juanenriquepi: Hoy se promulga la ley de identidad de género, luego de más de 5 años de que @IgualesChile y @OTDChile patrocináramos el…"
194,"Aunque sea tarde y obligados por la coyuntura, me alegra que algunos empiecen a entender la importancia del sistema… https://t.co/OIWeWnwKmK"
195,"Hoy se cumplen 40 años del asesinato de Harvey Milk, una de las primeras autoridades abiertamente LGTB en el mundo.… https://t.co/TY3xMjS7bP"
196,"El señor Donayre no debe continuar un día más en el Congreso. Su presencia es una afrenta a la institución, a la ju… https://t.co/voy7MiIFRA"
197,"RT @mal_menor: En el Perú, hasta un ciego podría tener licencia de conducir. Sin coimas ni sobornos. Yo hice la prueba: tengo miopía severa…"
198,"RT @JuanSheput: Se le puede creer a alguien como Jaime Yoshiyama, a quien oportunamente le roban las computadoras y documentos contables ju…"
199,Tremendo. No dejen de verlo. https://t.co/NMElDPiwwK
