,Tweets
155,"No importa si un programa de televisión socava derechos humanos de diversos grupos étnicos del país, aquí lo que im… https://t.co/mV8XEE6H1o"
156,Cerca a esa estación hay una entidad del Estado. Ni siquiera el jefe máximo de la entidad se ha salvado de los chor… https://t.co/I6e125E3h8
157,"RT @duermalok: patricia gamarra con fujimoristas de clase popular/
patricia gamarra con los empresarios que legitimaron y financiaron a fuj…"
158,Vengo de zona roja de Piura. Todo lo que han robado en la historia todos los choros de mi barrio debe sumar la cuar… https://t.co/xRxmUplVVy
159,RT @bicentenariope_: #Piura Un sueño histórico de los pueblos del Alto Piura será realidad: La @AutoridadRCC transfirió 80 millones de sole…
160,@misssorquidea Soy un gordito circular.
161,RT @MinCulturaPe: Saludamos la resolución del @Poder_Judicial_ en el Cusco que ordena que estos programas que refuerzan los prejuicios cont…
162,"Ningún antropólogo que trabaja para una mina está en el lugar por la comunidad, porque antes de postular a la mina… https://t.co/ulKeT1tHyb"
163,"Todo lo ves chiste, tarao. https://t.co/SZnFqSAE3O"
164,"Hace seis años fui jefe de prácticas de la Universidad de Ciencias y Humanidades (Óvalo Naranjal), ad honorem, solo… https://t.co/OhM0M1K4EK"
165,¿Alguien me puede decir en qué lugar minimicé a la Zootecnia o la Geología? https://t.co/akFOzT3qGH
166,"Muchas gracias, @ConcytecPeru, por tomarte el tiempo de responder, y espero que entiendas mi incomodidad, a lo larg… https://t.co/ArrVmc49b9"
167,Hay gente que quiere a un Mark Vito que le enseñe con manzanitas. https://t.co/eMNleXgDLC
168,"Las razas no existen, amix. Lo ""blanco"" se refiere a población de clase media tradicional de entornos metropolitano… https://t.co/IHkdKyK5ra"
169,"Hola @ConcytecPeru, gracias por excluir a la antropología de tus campos de conocimiento. Asumo que tu equipo alucin… https://t.co/qospvMgUSM"
170,@estriademar olle trankila bieja.
171,"La idea de la canción es que suene patética, algo absurda, pero que contenga elementos reales. Las pensiones de mis… https://t.co/Lw8RxAZrON"
172,"Pero no robaron, y no se llevaron,
las ganas de protestar, y tu foto en Tangarará,
Pero no robaron, y no se fumaron… https://t.co/VuGysydpZ0"
173,"Contempla mi pobre y triste sustento,
no rías,
te imploro, yo soy sanmarquino,
no corras, mi amada, este es nuestro… https://t.co/Z1ZvhyB9zE"
174,"En 2012 escribí una canción en clave vals, y mis amigos la grabaron. La perdí, pero la he vuelto a encontrar. Se ll… https://t.co/3KoOmcJUcc"
175,"Feliz porque mi mamá está yendo a su tierra después de mucho, y yo me conozco toda la ruta. https://t.co/fOPYFnFN4X"
176,Tengo un amigo que es hijo de Acuña. Una de las personas más inteligentes y profesionales que conozco en el entorno… https://t.co/nq6S6tK4FC
177,Yo pensé que los principales centros de innovación eran Harvard o Yale. O ahora resulta que una cosa es ser univers… https://t.co/w2yQl9fibN
178,"Un blanco siempre te querrá decir cómo debes ser o asumirte, incluso te quiere enseñar a cómo ser pobre y cómo asum… https://t.co/WsfGZpwIKw"
179,@juanitocbueno Ahí Canal A de Arequipa actuó con impunidad.
180,"@juanitocbueno Doctor, tengo una duda histórica, Mateo Garrido Lecca entonces nació del comercial de la chapita, ese que dice laca laca?"
181,RT @pocovicio: Murió el creador de Spiderman. Murió el creador de Bob Esponja. Sólo falta que se muera el creador de https://t.co/vI6BdkmLN0
182,He decidido abandonar la posibilidad de una maestría gringa que no sé para qué me serviría y estudiar producción mu… https://t.co/2K9oNazZyL
183,RT @juanrassmuss: Esta noche estaré en una entrevista paranormal con Hayimi. No se la pierdan. https://t.co/q3mJQWz5qF
184,Tunantada en un local de carretera central. Me fui a la mierda a las 7 pm y estuve hasta las 11 perreando un poste.… https://t.co/7pNKHChMb7
185,La Machu Picchu acaba de hacer la ruta de Aviación hasta Salaverry en 15 minutos. Olle trankilo viejo.
186,"@misssorquidea Encima que me voy a hacer un tatuaje tuyo en un pezón, te achoras :/"
187,Mi mamá decía que yo tengo el tacto de un elefante en una perfumería. https://t.co/WSUXznpwkc
188,RT @c_delvallel: @reformoagrario La experiencia de bañarse con jarrita no te sintoniza necesariamente con las clases menos favorecidas que…
189,"Señores de @ClaroPeru, en agosto de este año mi contrato venció con ustedes. Incluso sus vendedores me llamaban par… https://t.co/qk3NYeFPfO"
190,"@miguel_a_paz Ningún profe va a todas las luchas. Lo de amarillos es bien gaseoso, profes que en una huelga son acu… https://t.co/m2Juoq5fEz"
191,En las redadas antiblankitos trafikantes se nos escapó uno: el blankito que dice que era pobre porque en su casa de… https://t.co/c5xujUj4r8
192,"Tienes razón, los barrios de Pueblo Libre, Jesús María, San Isidro, Maranga, Surco, La Molina, San Borja y Salamanc… https://t.co/LmDhMWzDmM"
193,Y es increíble que seas asesor de comunicaciones con ese análisis. Qué miedo con lo que asesoras.
194,"No puedes competir en cosas que te faltan, solo no puedes camuflarte en algo que nunca fuiste. Es increíble que hay… https://t.co/cPh0th0fAW"
195,"No, no puedes pasar de pobre a clase media miraflorina en dos décadas. Hablo de pobres realmente pobres, cuyos padr… https://t.co/3iMqcjWrEw"
196,"Un evento que promete conectarte con un montón de gente importante, y que como ponentes solo tiene a anónimos que h… https://t.co/7RzO2np7zq"
197,"RT @melomaniatica75: @palidofuego111 Le estaré siempre agradecida, pero no me sorprende su análisis político, viniendo de alguien que piens…"
198,"Me incomoda leer a harta gente de clase media decir que también sufrió con lo de la jarrita de agua ""en la época de… https://t.co/sOyYcSp65P"
199,@MissFio_ Bienvenida al club.
