,Tweets
183,RT @SofiaGarciaN: Mujeres -clave en esta elección: más del 60% de los sitios recuperados en la cámara de rep. son mujeres en distritos repu…
184,"#ElectionDay2018 / #NancyPelosi fue la primera mujer en ser speaker of the house en 2007. En enero, 8 años después… https://t.co/gn1wwcMcrN"
185,#ElectionDay2018 #USA Confirmado: los demócratas recuperan la mayoría en la cámara de representantes después de 8 a… https://t.co/1LBoXmRf5e
186,#ElectionDay2018 Confirmado: los republicanos mantendrán su mayoría en el senado de USA por los próximos 2 años. La… https://t.co/EKVfqRP9A0
187,"@fiorefn Nada todavía, los centros de votación recién empiezan a cerrar a las 7 hora Lima, algunos no cierran hasta… https://t.co/s7kBHdw5YM"
188,"Ahora el Sr. Ponce denuncia el “golpe” de Vizcarra ante OEA. ¿No era que la OEA era una argolla de caviares, rojos… https://t.co/THQdc22o5w"
189,"Todavía no inicia su gobierno, pero Bolsonaro ya está socavando la libertad de prensa en Brasil. Hoy asistió a sesi… https://t.co/CpjOcS1iOL"
190,"RT @betoasaberatv: Esta noche a las 10, en #BetoASaber 

▶️ Explotación infantil en Pucallpa. Respirando humos tóxicos y en condiciones inf…"
191,#ElectionDay/ #StaceyAbrams podría convertirse hoy en la primera gobernadora afroamericana de USA. Postula por Geor… https://t.co/ZDpuJ5stCb
192,"Ayer me entrevistaron para esta nota sobre las elecciones de hoy en USA por @peru21noticias 

https://t.co/o362ADNSDq"
193,@hernanismo El APRA está en su derecho de querer cambiar cuestión de confianza. Pero que lo haga respetando reglas:… https://t.co/PE7r8HZSy1
194,Mauricio Mulder rompe récord como el congresista que más iniciativas inconstitucionales ha promovido… y todavía le… https://t.co/8fwKrpSEwk
195,RT @GranaOficial: El documento publicado en redes sobre apoyo institucional a periodistas es falso. No existe en nuestros archivos ningún d…
196,"#ElectionDay2018 Está lloviendo fuerte en la costa este, lo que podría reducir participación electoral. Una mala no… https://t.co/riLYXnEzZb"
197,La PRIMERA oración del resumen de la comisión LavaJato es un desastre gramatical. Dice “En base a las investigacion… https://t.co/y2FZvkSjuk
198,"@CalebRojasC Recomiendo también la del 4to distrito de Iowa, entre el republicano King (quizás el más conservador,… https://t.co/3faORw8fgD"
199,@AndresRomanaa Casi imposible. No hay ninguno actualmente. La hegemonía bipartidaria es imbatible. La mayoría de ca… https://t.co/3FrXcCmzCw
